arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.061179087875417, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 734.8459399332592}, ""elapsed_seconds"": 120.08571185197798, ""error_count"": 0, ""p50_latency_ms"": 1.8840244883904234, ""p95_latency_ms"": 134.95921999856364, ""p99_latency_ms"": 156.9426640620806, ""successful_operations"": 3596, ""throughput_successful_ops_per_second"": 29.945277789855304, ""timeout_count"": 0}",commercebench-r28b-publication-b5_full_with_experience-aa-10,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0632805995004164, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 734.4390785456563}, ""elapsed_seconds"": 120.07035838600132, ""error_count"": 0, ""p50_latency_ms"": 1.8469890055712312, ""p95_latency_ms"": 133.54952230874915, ""p99_latency_ms"": 153.53698550141416, ""successful_operations"": 3603, ""throughput_successful_ops_per_second"": 30.007406061178745, ""timeout_count"": 0}",commercebench-r28b-publication-b5_full_with_experience-aa-10,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
