arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0616716256424128, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 730.955098728699}, ""elapsed_seconds"": 120.02352653600974, ""error_count"": 0, ""p50_latency_ms"": 1.709771022433415, ""p95_latency_ms"": 128.7304539931938, ""p99_latency_ms"": 153.13028128119186, ""successful_operations"": 3697, ""throughput_successful_ops_per_second"": 30.80229440592897, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-aa-03,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0614011360562619, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 735.4065458479848}, ""elapsed_seconds"": 120.05691769899568, ""error_count"": 0, ""p50_latency_ms"": 1.738908002153039, ""p95_latency_ms"": 128.72464699903503, ""p99_latency_ms"": 150.70038268459024, ""successful_operations"": 3697, ""throughput_successful_ops_per_second"": 30.793727432425385, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-aa-03,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
