arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0636464702612562, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 739.582267926626}, ""elapsed_seconds"": 120.07043159299064, ""error_count"": 0, ""p50_latency_ms"": 1.7639159777900204, ""p95_latency_ms"": 137.30776504526148, ""p99_latency_ms"": 152.69914516975416, ""successful_operations"": 3598, ""throughput_successful_ops_per_second"": 29.96574554005385, ""timeout_count"": 0}",commercebench-r28b-publication-b0_native-aa-03,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 54.8685376661743, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 6721.522008862629}, ""elapsed_seconds"": 120.09598405502038, ""error_count"": 0, ""p50_latency_ms"": 1.8388059979770333, ""p95_latency_ms"": 142.3755987954792, ""p99_latency_ms"": 202.49572003725908, ""successful_operations"": 3385, ""throughput_successful_ops_per_second"": 28.18578844775698, ""timeout_count"": 0}",commercebench-r28b-publication-b0_native-aa-03,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
