arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0592692828146144, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 731.0010825439783}, ""elapsed_seconds"": 120.00815485502244, ""error_count"": 0, ""p50_latency_ms"": 1.75284399301745, ""p95_latency_ms"": 128.56646889995318, ""p99_latency_ms"": 159.34877693594893, ""successful_operations"": 3695, ""throughput_successful_ops_per_second"": 30.789574295711798, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-cand-05,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0025858538583046, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 606.0002223132276}, ""elapsed_seconds"": 120.00178357600817, ""error_count"": 0, ""p50_latency_ms"": 1.1565110180526972, ""p95_latency_ms"": 2.6063628029078245, ""p99_latency_ms"": 3.5267755971290176, ""successful_operations"": 85465, ""throughput_successful_ops_per_second"": 712.197747843199, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-cand-05,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
