arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0609587143252979, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 734.5164865613743}, ""elapsed_seconds"": 120.12872042198433, ""error_count"": 0, ""p50_latency_ms"": 1.7467990110162646, ""p95_latency_ms"": 131.70131440856494, ""p99_latency_ms"": 155.625214772299, ""successful_operations"": 3609, ""throughput_successful_ops_per_second"": 30.042774012096526, ""timeout_count"": 0}",commercebench-r28b-publication-b0_native-aa-11,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0630205441421432, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 734.134092171016}, ""elapsed_seconds"": 120.09325419800007, ""error_count"": 0, ""p50_latency_ms"": 1.7726604855852202, ""p95_latency_ms"": 134.30620224971787, ""p99_latency_ms"": 155.10264816723065, ""successful_operations"": 3602, ""throughput_successful_ops_per_second"": 29.993358278570028, ""timeout_count"": 0}",commercebench-r28b-publication-b0_native-aa-11,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
