arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0624324324324323, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 735.3332432432433}, ""elapsed_seconds"": 120.03222314998857, ""error_count"": 0, ""p50_latency_ms"": 1.8152034899685532, ""p95_latency_ms"": 130.67099746403986, ""p99_latency_ms"": 158.07456434762574, ""successful_operations"": 3700, ""throughput_successful_ops_per_second"": 30.825055996643453, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-cand-12,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0026315477531087, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 606.107099252024}, ""elapsed_seconds"": 120.00003735598875, ""error_count"": 0, ""p50_latency_ms"": 1.1726109951268882, ""p95_latency_ms"": 2.62703699991107, ""p99_latency_ms"": 3.6001468077301855, ""successful_operations"": 84361, ""throughput_successful_ops_per_second"": 703.0081144869732, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-cand-12,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
