arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.059624285325347, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 731.7604138306561}, ""elapsed_seconds"": 120.06372799701057, ""error_count"": 0, ""p50_latency_ms"": 1.7409659922122955, ""p95_latency_ms"": 131.3533987966366, ""p99_latency_ms"": 156.88614992075617, ""successful_operations"": 3673, ""throughput_successful_ops_per_second"": 30.59208689648095, ""timeout_count"": 0}",commercebench-r28b-publication-b5_full_with_experience-cand-08,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0027712431180795, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 606.30901208262}, ""elapsed_seconds"": 120.0009100479947, ""error_count"": 0, ""p50_latency_ms"": 1.219163998030126, ""p95_latency_ms"": 2.7121109887957573, ""p99_latency_ms"": 3.7032121006632246, ""successful_operations"": 81191, ""throughput_successful_ops_per_second"": 676.5865356148336, ""timeout_count"": 0}",commercebench-r28b-publication-b5_full_with_experience-cand-08,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
