arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0658613747483463, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 739.1446649410411}, ""elapsed_seconds"": 120.14011358900461, ""error_count"": 0, ""p50_latency_ms"": 1.856716990005225, ""p95_latency_ms"": 138.7516410031821, ""p99_latency_ms"": 180.40657094214106, ""successful_operations"": 3477, ""throughput_successful_ops_per_second"": 28.94120786246884, ""timeout_count"": 1}",commercebench-r28b-publication-b1_deterministic_no_gate-aa-03,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0646399055489966, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 742.7467532467532}, ""elapsed_seconds"": 120.03617011199822, ""error_count"": 0, ""p50_latency_ms"": 2.014654499362223, ""p95_latency_ms"": 154.77754745224956, ""p99_latency_ms"": 188.22631542774621, ""successful_operations"": 3388, ""throughput_successful_ops_per_second"": 28.224825874058375, ""timeout_count"": 0}",commercebench-r28b-publication-b1_deterministic_no_gate-aa-03,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
