arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0653920753671378, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 738.8559157661402}, ""elapsed_seconds"": 120.1068319559854, ""error_count"": 0, ""p50_latency_ms"": 1.8197569879703224, ""p95_latency_ms"": 131.1830570048187, ""p99_latency_ms"": 157.774525693385, ""successful_operations"": 3609, ""throughput_successful_ops_per_second"": 30.04824905649465, ""timeout_count"": 0}",commercebench-r28b-publication-b1_deterministic_no_gate-aa-04,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.061886586695747, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 736.4119411123228}, ""elapsed_seconds"": 120.00097799001378, ""error_count"": 0, ""p50_latency_ms"": 1.7369395063724369, ""p95_latency_ms"": 128.702670209168, ""p99_latency_ms"": 149.4608343666186, ""successful_operations"": 3668, ""throughput_successful_ops_per_second"": 30.566417552907303, ""timeout_count"": 0}",commercebench-r28b-publication-b1_deterministic_no_gate-aa-04,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
