arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0634037819799778, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 739.2397107897664}, ""elapsed_seconds"": 120.0880662999989, ""error_count"": 0, ""p50_latency_ms"": 1.8338494992349297, ""p95_latency_ms"": 135.26528049987974, ""p99_latency_ms"": 157.13860350078912, ""successful_operations"": 3596, ""throughput_successful_ops_per_second"": 29.944690682391585, ""timeout_count"": 0}",commercebench-r28b-publication-b5_full_with_experience-cand-05,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0027105234240503, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 606.2695505659134}, ""elapsed_seconds"": 120.0011441539973, ""error_count"": 0, ""p50_latency_ms"": 1.2039239809382707, ""p95_latency_ms"": 2.7186833176529035, ""p99_latency_ms"": 3.718345054658126, ""successful_operations"": 81903, ""throughput_successful_ops_per_second"": 682.5184924478219, ""timeout_count"": 0}",commercebench-r28b-publication-b5_full_with_experience-cand-05,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
