arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0611471861471862, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 735.2040043290043}, ""elapsed_seconds"": 120.02901519701118, ""error_count"": 0, ""p50_latency_ms"": 1.7769524856703356, ""p95_latency_ms"": 128.6603822518373, ""p99_latency_ms"": 149.9673539103243, ""successful_operations"": 3696, ""throughput_successful_ops_per_second"": 30.792554566356497, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-aa-02,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0595077089532052, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 731.1906951582364}, ""elapsed_seconds"": 120.1126007620187, ""error_count"": 0, ""p50_latency_ms"": 1.7212549864780158, ""p95_latency_ms"": 128.82488740724511, ""p99_latency_ms"": 155.420013803523, ""successful_operations"": 3697, ""throughput_successful_ops_per_second"": 30.779451752318092, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-aa-02,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
