arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0619347766511373, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 736.8950397369142}, ""elapsed_seconds"": 120.01474358901032, ""error_count"": 0, ""p50_latency_ms"": 1.7045910062734038, ""p95_latency_ms"": 132.87249300046818, ""p99_latency_ms"": 160.21155859343708, ""successful_operations"": 3649, ""throughput_successful_ops_per_second"": 30.404597725892543, ""timeout_count"": 0}",commercebench-r28b-publication-b0_native-aa-06,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.059636757928978, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 731.3613445378152}, ""elapsed_seconds"": 120.02370727600646, ""error_count"": 0, ""p50_latency_ms"": 1.761840976541862, ""p95_latency_ms"": 129.33890240383334, ""p99_latency_ms"": 150.5979851225856, ""successful_operations"": 3689, ""throughput_successful_ops_per_second"": 30.735594523145142, ""timeout_count"": 0}",commercebench-r28b-publication-b0_native-aa-06,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
