arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0647461494580719, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 742.8819167142042}, ""elapsed_seconds"": 120.03512887400575, ""error_count"": 0, ""p50_latency_ms"": 1.7994319932768121, ""p95_latency_ms"": 137.2909865094698, ""p99_latency_ms"": 171.4361137957894, ""successful_operations"": 3506, ""throughput_successful_ops_per_second"": 29.20811626469827, ""timeout_count"": 0}",commercebench-r28b-publication-b5_full_with_experience-aa-01,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.065326633165829, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 739.3246789503071}, ""elapsed_seconds"": 120.06268753198674, ""error_count"": 0, ""p50_latency_ms"": 1.8501684971852228, ""p95_latency_ms"": 134.4918940871139, ""p99_latency_ms"": 163.37089511449457, ""successful_operations"": 3582, ""throughput_successful_ops_per_second"": 29.834414618160988, ""timeout_count"": 0}",commercebench-r28b-publication-b5_full_with_experience-aa-01,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
