arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0580168776371308, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 727.8454641350211}, ""elapsed_seconds"": 120.13593148300424, ""error_count"": 0, ""p50_latency_ms"": 1.8224835075670853, ""p95_latency_ms"": 126.9567678507883, ""p99_latency_ms"": 153.25465437374078, ""successful_operations"": 3792, ""throughput_successful_ops_per_second"": 31.564245211154486, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-cand-13,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.002671550899461, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 605.9910870528944}, ""elapsed_seconds"": 120.0005168709904, ""error_count"": 0, ""p50_latency_ms"": 1.148519993876107, ""p95_latency_ms"": 2.5976058052037843, ""p99_latency_ms"": 3.506114467454611, ""successful_operations"": 85718, ""throughput_successful_ops_per_second"": 714.3135899335609, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-cand-13,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
