arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0592515592515592, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 725.7564968814969}, ""elapsed_seconds"": 120.06348120700568, ""error_count"": 0, ""p50_latency_ms"": 1.7304499924648553, ""p95_latency_ms"": 125.61158335156506, ""p99_latency_ms"": 148.39817225700247, ""successful_operations"": 3848, ""throughput_successful_ops_per_second"": 32.0497120466258, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-cand-10,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0026079465665971, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 606.0646794349842}, ""elapsed_seconds"": 120.00131764399703, ""error_count"": 0, ""p50_latency_ms"": 1.1705279757734388, ""p95_latency_ms"": 2.604961016913876, ""p99_latency_ms"": 3.5078480141237383, ""successful_operations"": 84741, ""throughput_successful_ops_per_second"": 706.1672460247281, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-cand-10,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
