arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0737520128824476, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 753.8708534621578}, ""elapsed_seconds"": 120.05871520499932, ""error_count"": 0, ""p50_latency_ms"": 2.102117025060579, ""p95_latency_ms"": 166.54331798781644, ""p99_latency_ms"": 213.27775575569834, ""successful_operations"": 3105, ""throughput_successful_ops_per_second"": 25.862345725574663, ""timeout_count"": 0}",commercebench-r28b-publication-b0_native-aa-04,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.070713593800452, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 756.2499192767194}, ""elapsed_seconds"": 120.09983251200174, ""error_count"": 0, ""p50_latency_ms"": 2.156778995413333, ""p95_latency_ms"": 169.04052760801272, ""p99_latency_ms"": 207.27243146277027, ""successful_operations"": 3097, ""throughput_successful_ops_per_second"": 25.786880258059583, ""timeout_count"": 0}",commercebench-r28b-publication-b0_native-aa-04,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
