arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0641407307171853, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 735.4581867388363}, ""elapsed_seconds"": 120.10043721200782, ""error_count"": 0, ""p50_latency_ms"": 1.7279229941777885, ""p95_latency_ms"": 131.97161280259024, ""p99_latency_ms"": 156.1124085518531, ""successful_operations"": 3695, ""throughput_successful_ops_per_second"": 30.76591630950839, ""timeout_count"": 0}",commercebench-r28b-publication-b5_full_with_experience-cand-14,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0027650802745152, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 606.3933015307584}, ""elapsed_seconds"": 120.00007498500054, ""error_count"": 0, ""p50_latency_ms"": 1.2200999772176147, ""p95_latency_ms"": 2.7768823027145118, ""p99_latency_ms"": 3.9236578083364293, ""successful_operations"": 80287, ""throughput_successful_ops_per_second"": 669.0579152557656, ""timeout_count"": 0}",commercebench-r28b-publication-b5_full_with_experience-cand-14,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
