arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0613347743853012, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 735.3091056471224}, ""elapsed_seconds"": 120.12592468300136, ""error_count"": 0, ""p50_latency_ms"": 1.7809690034482628, ""p95_latency_ms"": 128.10001798789017, ""p99_latency_ms"": 150.8659120008815, ""successful_operations"": 3701, ""throughput_successful_ops_per_second"": 30.80933620087852, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-aa-07,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0591093117408907, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 730.77004048583}, ""elapsed_seconds"": 120.00534308500937, ""error_count"": 0, ""p50_latency_ms"": 1.7563029832672328, ""p95_latency_ms"": 127.69389979657718, ""p99_latency_ms"": 150.0860488426406, ""successful_operations"": 3705, ""throughput_successful_ops_per_second"": 30.873625329960955, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-aa-07,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
