arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0610707559860102, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 734.9206349206349}, ""elapsed_seconds"": 120.04425521098892, ""error_count"": 0, ""p50_latency_ms"": 1.8050179933197796, ""p95_latency_ms"": 129.37007081927732, ""p99_latency_ms"": 148.98785377969034, ""successful_operations"": 3717, ""throughput_successful_ops_per_second"": 30.96358083497646, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-cand-09,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0026569050008856, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 606.1864084548621}, ""elapsed_seconds"": 120.00086080800975, ""error_count"": 0, ""p50_latency_ms"": 1.1663309996947646, ""p95_latency_ms"": 2.64245699509047, ""p99_latency_ms"": 3.59690866665915, ""successful_operations"": 84685, ""throughput_successful_ops_per_second"": 705.7032710414315, ""timeout_count"": 0}",commercebench-r28b-publication-b3_deterministic_with_gate-cand-09,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
