arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0637883008356546, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 734.9927576601672}, ""elapsed_seconds"": 120.08479316299781, ""error_count"": 0, ""p50_latency_ms"": 1.7049474990926683, ""p95_latency_ms"": 137.47565455851145, ""p99_latency_ms"": 165.4142424691236, ""successful_operations"": 3590, ""throughput_successful_ops_per_second"": 29.895542186820375, ""timeout_count"": 0}",commercebench-r28b-publication-b1_deterministic_no_gate-cand-13,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.002606306792834, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 606.0446594190988}, ""elapsed_seconds"": 120.00396528598503, ""error_count"": 0, ""p50_latency_ms"": 1.1525375011842698, ""p95_latency_ms"": 2.6255136530380687, ""p99_latency_ms"": 3.8129060066421516, ""successful_operations"": 85178, ""throughput_successful_ops_per_second"": 709.7932122243608, ""timeout_count"": 0}",commercebench-r28b-publication-b1_deterministic_no_gate-cand-13,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
