arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0614343707713125, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 735.4617050067659}, ""elapsed_seconds"": 120.05295813499833, ""error_count"": 0, ""p50_latency_ms"": 1.7798019980546087, ""p95_latency_ms"": 129.66067991219464, ""p99_latency_ms"": 146.75692754390184, ""successful_operations"": 3695, ""throughput_successful_ops_per_second"": 30.778083750714497, ""timeout_count"": 0}",commercebench-r28b-publication-b1_deterministic_no_gate-aa-05,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0616883116883118, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 731.2034632034632}, ""elapsed_seconds"": 120.0202530559909, ""error_count"": 0, ""p50_latency_ms"": 1.7857259954325855, ""p95_latency_ms"": 128.23027374543017, ""p99_latency_ms"": 151.8160145089496, ""successful_operations"": 3696, ""throughput_successful_ops_per_second"": 30.79480259282382, ""timeout_count"": 0}",commercebench-r28b-publication-b1_deterministic_no_gate-aa-05,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
