arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0639931740614335, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 738.1581342434584}, ""elapsed_seconds"": 120.05648520900286, ""error_count"": 0, ""p50_latency_ms"": 1.7203434981638566, ""p95_latency_ms"": 137.60982074018102, ""p99_latency_ms"": 166.84293404978231, ""successful_operations"": 3516, ""throughput_successful_ops_per_second"": 29.286214683689078, ""timeout_count"": 0}",commercebench-r28b-publication-b1_deterministic_no_gate-cand-08,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0027061620040227, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 606.2541476199183}, ""elapsed_seconds"": 120.000344761007, ""error_count"": 0, ""p50_latency_ms"": 1.2013020168524235, ""p95_latency_ms"": 2.7417681936640306, ""p99_latency_ms"": 3.898556793574244, ""successful_operations"": 82035, ""throughput_successful_ops_per_second"": 683.623035945281, ""timeout_count"": 0}",commercebench-r28b-publication-b1_deterministic_no_gate-cand-08,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
