arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.06398891966759, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 738.8337950138504}, ""elapsed_seconds"": 120.03179484599968, ""error_count"": 0, ""p50_latency_ms"": 1.7270549869863316, ""p95_latency_ms"": 132.71590240183286, ""p99_latency_ms"": 155.67697800375754, ""successful_operations"": 3610, ""throughput_successful_ops_per_second"": 30.075364653437163, ""timeout_count"": 0}",commercebench-r28b-publication-b5_full_with_experience-aa-06,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0622159090909091, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 737.8170454545455}, ""elapsed_seconds"": 120.03646019400912, ""error_count"": 0, ""p50_latency_ms"": 1.8698545027291402, ""p95_latency_ms"": 137.2654555059853, ""p99_latency_ms"": 162.21101050585273, ""successful_operations"": 3520, ""throughput_successful_ops_per_second"": 29.324423548568447, ""timeout_count"": 0}",commercebench-r28b-publication-b5_full_with_experience-aa-06,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
