arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0637374559262274, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 735.4263628966639}, ""elapsed_seconds"": 120.0856444289966, ""error_count"": 0, ""p50_latency_ms"": 1.707076997263357, ""p95_latency_ms"": 132.5255831150571, ""p99_latency_ms"": 154.21832829655614, ""successful_operations"": 3687, ""throughput_successful_ops_per_second"": 30.703087096976223, ""timeout_count"": 0}",commercebench-r28b-publication-b5_full_with_experience-cand-02,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,AB,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0026856029904552, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 606.2253487049829}, ""elapsed_seconds"": 120.00023340500775, ""error_count"": 0, ""p50_latency_ms"": 1.197664998471737, ""p95_latency_ms"": 2.679185805027373, ""p99_latency_ms"": 3.7208576739067256, ""successful_operations"": 82663, ""throughput_successful_ops_per_second"": 688.8569934777341, ""timeout_count"": 0}",commercebench-r28b-publication-b5_full_with_experience-cand-02,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
