arm,arm_order,dataset_fingerprint,environment,generator_version,initial_dataset_fingerprint,measurement,pair_id,reset_fingerprint,reset_implementation,seed
baseline,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.0636818687430478, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 734.8423248053392}, ""elapsed_seconds"": 120.00618642399786, ""error_count"": 0, ""p50_latency_ms"": 1.7131124914158136, ""p95_latency_ms"": 134.9402587657096, ""p99_latency_ms"": 163.26886795868643, ""successful_operations"": 3596, ""throughput_successful_ops_per_second"": 29.965121858758618, ""timeout_count"": 0}",commercebench-r28b-publication-b1_deterministic_no_gate-aa-11,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
candidate,BA,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""mongodb_version"": ""8.0.29"", ""replica_set"": ""rs-evaluation""}",2,9f103bccb584a7152a3f2ad476a25c3aab784b0559c017f978726c0ab0b8dba2,"{""counter_deltas"": {""cpu_utilization"": 0.0, ""disk_io_bytes_per_op"": 1.061241610738255, ""disk_utilization"": 0.0, ""memory_utilization"": 0.0, ""network_bytes_per_op"": 735.1635906040268}, ""elapsed_seconds"": 120.00047322700266, ""error_count"": 0, ""p50_latency_ms"": 1.820853489334695, ""p95_latency_ms"": 138.33926401275676, ""p99_latency_ms"": 159.31718899082625, ""successful_operations"": 3576, ""throughput_successful_ops_per_second"": 29.799882482424444, ""timeout_count"": 0}",commercebench-r28b-publication-b1_deterministic_no_gate-aa-11,bc6203b934eb6fd27e73ead89894f65d4a3c45cf99d8774a05f65b27d0d2120f,delta,42
